,created_at,tweets,location
467,2019-05-02 07:38:11,brt ajamubaraka someone should remind biden and the other democrats who are colluding with trump on venezuela that organizing a coup againxe2x80xa6,"b'Turquzabad, \xd8\xaa\xd9\x88\xd8\xb1\xd9\x82\xd9\x88\xd8\xb2\xd8\xa2\xd8\xa8\xd8\xa7\xd8\xaf\xe2\x80\x8e'"
468,2019-05-02 07:38:10,brt olganyc1211 trumpxe2x80x99s republicans are really batshitnaccording to them and ag barr it is ok to strategize w russian intel agents and krxe2x80xa6,b''
469,2019-05-02 07:38:10,b1lastrepublican sherry_enfield cliffhangernlv future90373518 jennyhrbek eddiedonovan realdonaldtrump ivankatrump gop senatemajldr senategop housegop xf0x9fx98x82 yxe2x80x99all praised mueller for 3 years until you didnxe2x80x99t like the result same with 2016 elections you are nothing more than entitled children throwing a fit facts donxe2x80x99t care about your opinion or feelings grow up suck it up fact is trump committed no crime amp is your president,b'United States'
470,2019-05-02 07:38:09,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,b'Baltimore M.D.'
471,2019-05-02 07:38:08,brt proudresister bill barr is a traitor lindsey graham is a traitor mitch mcconnell is a traitor donald trump is a traitor but if demxe2x80xa6,"b'Lehigh Valley, PA'"
472,2019-05-02 07:37:57,brt proudresister bill barr is a traitor lindsey graham is a traitor mitch mcconnell is a traitor donald trump is a traitor but if demxe2x80xa6,b'California'
473,2019-05-02 07:37:53,brt vin_roger house democrats consider holding barr in contempt of congress if he does not comply with requests they should hold barr ixe2x80xa6,b'Los Angeles'
474,2019-05-02 07:37:51,brt charliekirk11 227 democratsxe2x80x94nearly all of them voted to allow illegal aliens to vote in our electionsnnmeanwhile they all support thxe2x80xa6,b'Arizona'
475,2019-05-02 07:37:50,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,"b'Chico, CA'"
476,2019-05-02 07:37:48,brt psychdr100 trumpdemocrats were agreeing on a major infrastructure deal today republican senate says no deal unless every cent spexe2x80xa6,b''
477,2019-05-02 07:37:46,brt realsaavedra hillary clinton calls on china to illegally obtain trumpxe2x80x99s tax returns and give them to american medianndnc chair tom perxe2x80xa6,"b'Brisbane, Queensland'"
478,2019-05-02 07:37:41,bjulie_jules2 nazixe2x80x99s killed jews omar spews hate speech against the jewish ppl president trump stands with the jewish ppl and israel it is obvious omar and the democrats are the nazis more deflection from the socialist dems the democrats sold out to the middle east,"b'United States, NOT RUSSIA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8'"
479,2019-05-02 07:37:35,brt ingrahamangle taxpayers should demand these trumphating barr bashing democrats repay their salaries this barr hearing is a completxe2x80xa6,"b'Bridgeport, CT'"
480,2019-05-02 07:37:30,brt mrdane1982 i didnt watch hillary clinton interview on rachel maddow but did she just saynnso if the republicans can have the russxe2x80xa6,b''
481,2019-05-02 07:37:25,brt mitchellvii democrats have gone impeachment crazy first they wanted to impeach trump now they want to impeach barrnnso patheticxe2x80xa6,"b'Soquel, CA'"
482,2019-05-02 07:37:22,brt ingrahamangle taxpayers should demand these trumphating barr bashing democrats repay their salaries this barr hearing is a completxe2x80xa6,b''
483,2019-05-02 07:37:08,bpolitico trump sycophant party formerly the republicans nrejecttrumpregimenvotegopout,b''
484,2019-05-02 07:37:06,brt presssec ag bill barr served president george hw bush honorably as ag and has done the same for president trump democrats only disgxe2x80xa6,b''
485,2019-05-02 07:37:05,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,"b'New York, NY'"
486,2019-05-02 07:37:05,bdemocrats accused barr of grossly understating evidence of trumpxe2x80x99s misconduct in the muellerreport in an effort to justify his controversial decision to exonerate the president of obstruction of justice during the investigationnnurl,"b'Chicago, IL'"
487,2019-05-02 07:37:03,bhillary clinton pitches a hypothetical china if youre listening why dont you get trumps tax returns url,"b'Repton, Alabama'"
488,2019-05-02 07:37:00,brt altuspresssec democrats the trump base is going to say youxe2x80x99re impeaching trump for conducting any oversightnnmight as well begin ixe2x80xa6,b''
489,2019-05-02 07:36:59,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,"b'Bucyrus, Ohio'"
490,2019-05-02 07:36:58,brt psychdr100 trumpdemocrats were agreeing on a major infrastructure deal today republican senate says no deal unless every cent spexe2x80xa6,"b'Casa Grande, AZ'"
491,2019-05-02 07:36:57,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,b''
492,2019-05-02 07:36:56,brt ingrahamangle taxpayers should demand these trumphating barr bashing democrats repay their salaries this barr hearing is a completxe2x80xa6,b''
493,2019-05-02 07:36:54,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,b''
494,2019-05-02 07:36:53,brt charliekirk11 rt if you are loving ag barr teach basic law to political democrats who hate trump more than they love america,"b'great basin, nevada'"
495,2019-05-02 07:36:52,bthings are only gonna get harder for williambarr how much is he willing to take for donald trump because now that he has proven to be a partisan ag the democrats are gonna keep pressing him,b''
496,2019-05-02 07:36:48,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,b''
497,2019-05-02 07:36:45,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,"b'Canadian, eh?'"
498,2019-05-02 07:36:41,bdemocrats emoluments lawsuit against trump can go forward judge says url,b'AL '
499,2019-05-02 07:36:38,brt olganyc1211 trumpxe2x80x99s republicans are really batshitnaccording to them and ag barr it is ok to strategize w russian intel agents and krxe2x80xa6,b''
500,2019-05-02 07:36:36,brt ronaldklain im going to make this simple the trump administration is going to lie and stonewall until the democrats increase the prxe2x80xa6,b'Blacksburg/Christiansburg VA'
501,2019-05-02 07:36:36,brt morning_joe fmr cia dir brennan today nxe2x80x9cixe2x80x99m still waiting for those republicans to realize that the xe2x80x98trump shipxe2x80x99 is a sinking onexe2x80xa6,b''
502,2019-05-02 07:36:35,bwith the appointment of ag barr and his questioning yesterday it is ibvious that the rule of law at the highest level is dead currently trump can get away with anything if democrats dont act soon usamay as well be run by al capone,b''
503,2019-05-02 07:36:27,brt presssec ag bill barr served president george hw bush honorably as ag and has done the same for president trump democrats only disgxe2x80xa6,b''
504,2019-05-02 07:36:24,brt thedailybeast thatxe2x80x99s it democrats writes therickwilson put just one trump minion in jail for contempt and youxe2x80x99ll show that youxe2x80xa6,b''
505,2019-05-02 07:36:19,brt mrdane1982 i didnt watch hillary clinton interview on rachel maddow but did she just saynnso if the republicans can have the russxe2x80xa6,"b'North Las Vegas, NV'"
506,2019-05-02 07:36:17,brt palmerreport deutsche bank has donald trumpxe2x80x99s tax returns and is handing them over to house democrats url,b'Leeuwarden'
507,2019-05-02 07:36:16,brt presssec ag bill barr served president george hw bush honorably as ag and has done the same for president trump democrats only disgxe2x80xa6,"b'Ohio, USA'"
508,2019-05-02 07:36:16,bmandy gunasekara democrats should back trumps move to pull out of the failed paris climate accordnnurl,"b'Conservativeland, Orange Co CA'"
509,2019-05-02 07:36:14,brt mikelevinca congressional republicans used every last bit of their oversight power to demand the release of sensitive documents from txe2x80xa6,"b'California, USA'"
510,2019-05-02 07:36:09,bdogthecat3 thedemocrats barr will not show up because democrats are not acting in good faithnndemocrats plan to impeach trump despite the fact that the president hasnt done anything wrong they want to send hired guns who specialize in manufacturing political ammunition fishing for bullnntactics,"b'New Jersey, USA'"
511,2019-05-02 07:36:04,brt donaldjtrumpjr you would think this wouldnt be a controversial statementbut based on their unhinged and disgraceful antics at thexe2x80xa6,"b'North Holland, The Netherlands'"
512,2019-05-02 07:36:04,bjazmineulloa latimes melmason markzbarabak i got a direction for el senor beto mexico city i dont know when mexicos presidential elections are but hed be better suited to them than americas casio watch cortez can be his running mate ilhan the isis bride can be their secretary of state viva mexico,"b'Los Angeles, CA'"
513,2019-05-02 07:36:03,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,b''
514,2019-05-02 07:35:57,brt speakerpelosi today the gopxe2x80x99s cruel assault on americansxe2x80x99 health care continued in the courts while the trump doj tries to strike doxe2x80xa6,b''
515,2019-05-02 07:35:53,brt repmarkgreen democrats refused to defend the integrity of the house by voting against the resolution referring cohenxe2x80x99s testimony to txe2x80xa6,b'Las Vegas'
516,2019-05-02 07:35:53,brt mrdane1982 i didnt watch hillary clinton interview on rachel maddow but did she just saynnso if the republicans can have the russxe2x80xa6,b''
517,2019-05-02 07:35:51,brt maddowblog here is hillary clintons hypothetical about a candidate calling on china to hack trumps taxes and why republicans puttinxe2x80xa6,b''
518,2019-05-02 07:35:50,bis there an irony or analogy between jussie smollet fake hate crime that he created and democrats accusing trump of a fake crime they are guilty of ingrahamangle greggutfeld danaperino jessebwatters seanhannity,"b'Massachusetts, USA'"
519,2019-05-02 07:35:49,brt funder breaking senator tillis just admitted he has not read the entire mueller report graham also said he hasnxe2x80x99t read the whole repxe2x80xa6,b''
520,2019-05-02 07:35:46,brt thedemcoalition xe2x80x9cmuellerxe2x80x99s letter shows that ag barr has always been the chief propagandist for president donald trump his fourpagxe2x80xa6,"b'California, USA'"
521,2019-05-02 07:35:44,brt demsforlife i think being a prolife democrat requires directly challenging the libertarian ideology of groups like naral by remindinxe2x80xa6,"b'Los Angeles, CA'"
522,2019-05-02 07:35:37,brt proudresister bill barr is a traitor lindsey graham is a traitor mitch mcconnell is a traitor donald trump is a traitor but if demxe2x80xa6,b''
523,2019-05-02 07:35:36,brt amy_siskind stop talking and start doing donxe2x80x99t let trump and his lawless regime get away with eroding our democracy you took an oaxe2x80xa6,"b'Dover, DE'"
524,2019-05-02 07:35:32,brt renukajain6 china wanted to delay terror designation of maulana masood azhar until after may 15 citing the lok sabha elections in indixe2x80xa6,b''
525,2019-05-02 07:35:31,brt billkristol candidate trumps picking a fight with biden democrats are upset about ag barr but keep focus the mueller report lays oxe2x80xa6,"b'Toledo, OH'"
526,2019-05-02 07:35:28,brt tompaulauskas donald trump criticizes democrats treatment of william barr praises ags fantastic performance url,b'upstate NY'
527,2019-05-02 07:35:25,brt realsaavedra hillary clinton calls on china to illegally obtain trumpxe2x80x99s tax returns and give them to american medianndnc chair tom perxe2x80xa6,b''
